student_id, name,surname,email,lecture,points, how_many_times_attended
2014-88412,NURAY,YILDIRIM,nurayyildirim@ce1.marmara.edu.tr,CS101,11,1
2015-42166,ASLI,AY,a.ay@ce1.marmara.edu.tr,CS231,80,1
2015-42166,ASLI,AY,a.ay@ce1.marmara.edu.tr,CS101,89,1
2015-42166,ASLI,AY,a.ay@ce1.marmara.edu.tr,CS102,69,1
2014-81740,SIBEL,HIKMET,sibelhikmet@ce1.marmara.edu.tr,CS101,42,2
2014-50952,FATMA,OZKAN,fatmaozkan@ce1.marmara.edu.tr,CS231,75,1
2015-62469,ASLI,ARSLAN,a.arslan@ce1.marmara.edu.tr,CS231,49,2
2015-62469,ASLI,ARSLAN,a.arslan@ce1.marmara.edu.tr,CS101,54,2
2015-73252,RABIA,DILER,r.diler@ce1.marmara.edu.tr,CS101,45,1
2014-07297,FIKRET,AYDOGAN,fikretaydogan@ce1.marmara.edu.tr,CS231,60,2
2014-07297,FIKRET,AYDOGAN,fikretaydogan@ce1.marmara.edu.tr,CS101,37,2
2015-25523,VELI,AY,v.ay@ce1.marmara.edu.tr,CS101,28,2
2015-75739,OZGUR,GUL,o.gul@ce1.marmara.edu.tr,CS101,15,1
2015-43346,HARUN,HIKMET,h.hikmet@ce1.marmara.edu.tr,CS231,47,1
2015-23853,SEMRA,HIKMET,s.hikmet@ce1.marmara.edu.tr,CS101,60,1
2015-23853,SEMRA,HIKMET,s.hikmet@ce1.marmara.edu.tr,CS102,66,1
2015-23853,SEMRA,HIKMET,s.hikmet@ce1.marmara.edu.tr,CS231,99,2
2014-97652,ALI,GUL,aligul@ce1.marmara.edu.tr,CS231,75,2
2014-97652,ALI,GUL,aligul@ce1.marmara.edu.tr,CS101,62,2
2015-38674,EMRE,KURT,e.kurt@ce1.marmara.edu.tr,CS101,85,1
2015-40220,AZRA,FATIH,a.fatih@ce1.marmara.edu.tr,CS101,68,1
2015-40220,AZRA,FATIH,a.fatih@ce1.marmara.edu.tr,CS102,38,2
2014-77485,ALI,SIMSEK,alisimsek@ce1.marmara.edu.tr,CS231,59,2
2015-07223,GULSUM,ISIK,g.isik@ce1.marmara.edu.tr,CS231,66,1
2014-02125,ASLI,PEK,aslipek@ce1.marmara.edu.tr,CS101,68,1
2014-74724,FATMA,PEK,fatmapek@ce1.marmara.edu.tr,CS231,72,1
2015-69462,NUR,KURT,n.kurt@ce1.marmara.edu.tr,CS231,71,2
2015-42112,SEMRA,OZER,s.ozer@ce1.marmara.edu.tr,CS231,62,2
2015-62402,EMRE,HIKMET,e.hikmet@ce1.marmara.edu.tr,CS231,23,1
2015-62402,EMRE,HIKMET,e.hikmet@ce1.marmara.edu.tr,CS101,92,1
2014-40471,AYLIN,YILDIRIM,aylinyildirim@ce1.marmara.edu.tr,CS231,64,2
2014-40471,AYLIN,YILDIRIM,aylinyildirim@ce1.marmara.edu.tr,CS101,14,1
2014-22274,EMRE,DILER,emrediler@ce1.marmara.edu.tr,CS231,52,1
2015-03177,UGUR,SIMSEK,u.simsek@ce1.marmara.edu.tr,CS231,12,2
2015-87368,ASLI,KARA,a.kara@ce1.marmara.edu.tr,CS101,21,1
2015-83830,HILAL,SULEYMAN,h.suleyman@ce1.marmara.edu.tr,CS231,64,2
2014-42744,BILGE,SULEYMAN,bilgesuleyman@ce1.marmara.edu.tr,CS231,26,1
2014-63999,FATMA,DILER,fatmadiler@ce1.marmara.edu.tr,CS231,29,1
2014-63999,FATMA,DILER,fatmadiler@ce1.marmara.edu.tr,CS101,82,2
2014-63999,FATMA,DILER,fatmadiler@ce1.marmara.edu.tr,CS102,11,2
2014-49027,MEHMET,AYDIN,mehmetaydin@ce1.marmara.edu.tr,CS231,44,2
2015-65729,AHMET,ESEN,a.esen@ce1.marmara.edu.tr,CS101,14,1
2014-80315,FATMA,OZER,fatmaozer@ce1.marmara.edu.tr,CS101,29,2
2014-80315,FATMA,OZER,fatmaozer@ce1.marmara.edu.tr,CS231,73,1
2015-18557,UMUT,GUL,u.gul@ce1.marmara.edu.tr,CS231,43,1
2015-18557,UMUT,GUL,u.gul@ce1.marmara.edu.tr,CS101,62,2
2015-18557,UMUT,GUL,u.gul@ce1.marmara.edu.tr,CS102,87,2
2014-47147,EFE,OZER,efeozer@ce1.marmara.edu.tr,CS101,87,2
2015-81125,CANAN,AYDIN,c.aydin@ce1.marmara.edu.tr,CS101,10,2
2015-91993,OKAN,AYDIN,o.aydin@ce1.marmara.edu.tr,CS231,70,1
2014-65770,UGUR,CELIK,ugurcelik@ce1.marmara.edu.tr,CS231,33,2
2015-69198,AHMET,ESEN,a.esen@ce1.marmara.edu.tr,CS231,23,1
2014-84362,ISMAIL,KOC,ismailkoc@ce1.marmara.edu.tr,CS101,20,2
2014-84362,ISMAIL,KOC,ismailkoc@ce1.marmara.edu.tr,CS231,34,2
2014-65720,BILGE,YILDIRIM,bilgeyildirim@ce1.marmara.edu.tr,CS101,98,2
2014-65720,BILGE,YILDIRIM,bilgeyildirim@ce1.marmara.edu.tr,CS231,19,2
2015-93231,SIBEL,YILDIRIM,s.yildirim@ce1.marmara.edu.tr,CS231,83,1
2015-93231,SIBEL,YILDIRIM,s.yildirim@ce1.marmara.edu.tr,CS101,96,1
2014-89593,EFE,KURT,efekurt@ce1.marmara.edu.tr,CS231,66,2
2015-97192,NUR,CAN,n.can@ce1.marmara.edu.tr,CS231,44,2
2014-39381,HILAL,AKTAS,hilalaktas@ce1.marmara.edu.tr,CS231,20,2
2014-95739,HUSEYIN,GUL,huseyingul@ce1.marmara.edu.tr,CS231,20,1
2015-08259,HASAN,OZKAN,h.ozkan@ce1.marmara.edu.tr,CS231,98,1
2015-08259,HASAN,OZKAN,h.ozkan@ce1.marmara.edu.tr,CS101,94,2
2014-95659,ISMAIL,AKTAS,ismailaktas@ce1.marmara.edu.tr,CS231,85,1
2015-66987,HASAN,HIKMET,h.hikmet@ce1.marmara.edu.tr,CS101,43,2
2015-89873,NUR,OZER,n.ozer@ce1.marmara.edu.tr,CS231,42,1
2015-71870,CIGDEM,KAYA,c.kaya@ce1.marmara.edu.tr,CS101,65,1
2014-26112,BETUL,KURT,betulkurt@ce1.marmara.edu.tr,CS101,10,1
2014-12840,NURAY,ASLAN,nurayaslan@ce1.marmara.edu.tr,CS231,95,1
2015-18385,EFE,ILHAN,e.ilhan@ce1.marmara.edu.tr,CS231,18,1
2015-52378,MEHMET,SULEYMAN,m.suleyman@ce1.marmara.edu.tr,CS231,90,1
2014-93158,LALE,FATIH,lalefatih@ce1.marmara.edu.tr,CS231,65,2
2015-84745,SIBEL,ILHAN,s.ilhan@ce1.marmara.edu.tr,CS101,57,1
2015-84745,SIBEL,ILHAN,s.ilhan@ce1.marmara.edu.tr,CS102,96,2
2015-42397,FIKRET,CELIK,f.celik@ce1.marmara.edu.tr,CS101,58,1
2015-42397,FIKRET,CELIK,f.celik@ce1.marmara.edu.tr,CS231,67,2
2015-42397,FIKRET,CELIK,f.celik@ce1.marmara.edu.tr,CS102,62,1
2014-16488,OKAN,GUL,okangul@ce1.marmara.edu.tr,CS101,20,1
2014-33609,SEMRA,FATIH,semrafatih@ce1.marmara.edu.tr,CS101,10,2
2014-33609,SEMRA,FATIH,semrafatih@ce1.marmara.edu.tr,CS102,27,1
2014-33609,SEMRA,FATIH,semrafatih@ce1.marmara.edu.tr,CS365,54,2
2014-94636,SALIH,ARSLAN,saliharslan@ce1.marmara.edu.tr,CS231,96,1
2015-08923,OKAN,OZER,o.ozer@ce1.marmara.edu.tr,CS231,94,1
2014-11511,CIGDEM,CAN,cigdemcan@ce1.marmara.edu.tr,CS101,84,1
2014-11511,CIGDEM,CAN,cigdemcan@ce1.marmara.edu.tr,CS102,58,2
2014-11511,CIGDEM,CAN,cigdemcan@ce1.marmara.edu.tr,CS231,11,1
2015-21578,ELIF,ISIK,e.isik@ce1.marmara.edu.tr,CS231,30,1
2014-60785,NURAY,KOC,nuraykoc@ce1.marmara.edu.tr,CS101,36,1
2014-60785,NURAY,KOC,nuraykoc@ce1.marmara.edu.tr,CS102,81,1
2014-92206,EGE,KOC,egekoc@ce1.marmara.edu.tr,CS101,91,1
2014-57968,UMUT,AYDIN,umutaydin@ce1.marmara.edu.tr,CS101,97,2
2014-46428,SALIH,HIKMET,salihhikmet@ce1.marmara.edu.tr,CS101,45,1
2014-46428,SALIH,HIKMET,salihhikmet@ce1.marmara.edu.tr,CS231,19,1
2014-77845,EFE,YILMAZ,efeyilmaz@ce1.marmara.edu.tr,CS231,87,2
2014-71668,CANAN,AY,cananay@ce1.marmara.edu.tr,CS101,31,2
2015-86572,SIBEL,AYDIN,s.aydin@ce1.marmara.edu.tr,CS101,27,1
2015-86572,SIBEL,AYDIN,s.aydin@ce1.marmara.edu.tr,CS231,70,1
2014-52312,ASLI,YILMAZ,asliyilmaz@ce1.marmara.edu.tr,CS231,10,2
2015-51179,TUNA,AYDOGAN,t.aydogan@ce1.marmara.edu.tr,CS101,58,1
2015-26042,ELIF,KURT,e.kurt@ce1.marmara.edu.tr,CS231,20,1
2015-26042,ELIF,KURT,e.kurt@ce1.marmara.edu.tr,CS101,86,2
2015-07657,RABIA,AY,r.ay@ce1.marmara.edu.tr,CS101,93,1
2015-07657,RABIA,AY,r.ay@ce1.marmara.edu.tr,CS102,82,2
2014-86206,HASAN,ESEN,hasanesen@ce1.marmara.edu.tr,CS231,16,1
2015-32998,EMRE,ASLAN,e.aslan@ce1.marmara.edu.tr,CS231,13,2
2015-77169,HARUN,KURT,h.kurt@ce1.marmara.edu.tr,CS101,52,1
2014-22778,CANAN,KOC,canankoc@ce1.marmara.edu.tr,CS101,47,2
2014-43857,EFE,YILDIRIM,efeyildirim@ce1.marmara.edu.tr,CS101,87,1
2014-43857,EFE,YILDIRIM,efeyildirim@ce1.marmara.edu.tr,CS231,27,2
2015-43959,EGE,AYDOGAN,e.aydogan@ce1.marmara.edu.tr,CS231,19,2
2015-82199,CIGDEM,OZKAN,c.ozkan@ce1.marmara.edu.tr,CS231,12,2
2015-00958,TUNA,AKTAS,t.aktas@ce1.marmara.edu.tr,CS231,90,1
2015-00958,TUNA,AKTAS,t.aktas@ce1.marmara.edu.tr,CS101,57,1
2014-75787,ALI,OZER,aliozer@ce1.marmara.edu.tr,CS231,18,2
2014-20851,EFE,KAYA,efekaya@ce1.marmara.edu.tr,CS231,99,2
2014-20851,EFE,KAYA,efekaya@ce1.marmara.edu.tr,CS101,43,2
2015-84884,UMUT,OZKAN,u.ozkan@ce1.marmara.edu.tr,CS101,31,1
2015-38834,ALI,AYDOGAN,a.aydogan@ce1.marmara.edu.tr,CS231,24,2
2014-21842,ISMAIL,ESEN,ismailesen@ce1.marmara.edu.tr,CS101,13,1
2014-38997,TUNA,HIKMET,tunahikmet@ce1.marmara.edu.tr,CS101,99,2
2014-66460,TUNA,YILDIRIM,tunayildirim@ce1.marmara.edu.tr,CS231,98,1
2014-20970,NUR,CELIK,nurcelik@ce1.marmara.edu.tr,CS231,71,1
2014-20970,NUR,CELIK,nurcelik@ce1.marmara.edu.tr,CS101,59,2
2014-07730,MEHMET,GURCAN,mehmetgurcan@ce1.marmara.edu.tr,CS231,98,2
2014-09790,MUSTAFA,ILHAN,mustafailhan@ce1.marmara.edu.tr,CS231,93,2
2014-09763,CANAN,CELIK,canancelik@ce1.marmara.edu.tr,CS101,32,1
2014-09763,CANAN,CELIK,canancelik@ce1.marmara.edu.tr,CS231,87,2
2015-60229,VELI,KARA,v.kara@ce1.marmara.edu.tr,CS101,72,2
2014-44221,UGUR,GURCAN,ugurgurcan@ce1.marmara.edu.tr,CS101,58,2
2014-77389,CANAN,HIKMET,cananhikmet@ce1.marmara.edu.tr,CS231,18,1
2015-43261,SEMRA,FATIH,s.fatih@ce1.marmara.edu.tr,CS231,92,1
2015-71621,UMUT,OZER,u.ozer@ce1.marmara.edu.tr,CS101,46,1
2015-86151,RABIA,DILER,r.diler@ce1.marmara.edu.tr,CS231,85,2
2015-30689,CIGDEM,ASLAN,c.aslan@ce1.marmara.edu.tr,CS231,25,1
2015-30689,CIGDEM,ASLAN,c.aslan@ce1.marmara.edu.tr,CS101,65,1
2014-56147,AYSE,AYDIN,ayseaydin@ce1.marmara.edu.tr,CS231,16,1
2014-23525,OZGUR,FATIH,ozgurfatih@ce1.marmara.edu.tr,CS101,44,1
2015-83323,LALE,YILMAZ,l.yilmaz@ce1.marmara.edu.tr,CS231,27,2
2015-83323,LALE,YILMAZ,l.yilmaz@ce1.marmara.edu.tr,CS101,67,1
2014-76022,BILGE,KAYA,bilgekaya@ce1.marmara.edu.tr,CS101,48,2
2014-76022,BILGE,KAYA,bilgekaya@ce1.marmara.edu.tr,CS231,70,2
2014-76022,BILGE,KAYA,bilgekaya@ce1.marmara.edu.tr,CS102,67,1
2014-76022,BILGE,KAYA,bilgekaya@ce1.marmara.edu.tr,CS464,87,2
2014-56525,ISMAIL,KOC,ismailkoc@ce1.marmara.edu.tr,CS231,89,1
2014-56525,ISMAIL,KOC,ismailkoc@ce1.marmara.edu.tr,CS101,58,1
2015-16821,HARUN,CELIK,h.celik@ce1.marmara.edu.tr,CS231,63,2
2015-55276,SEMRA,YILMAZ,s.yilmaz@ce1.marmara.edu.tr,CS231,36,2
2015-05736,SALIH,CELIK,s.celik@ce1.marmara.edu.tr,CS231,78,1
2015-05736,SALIH,CELIK,s.celik@ce1.marmara.edu.tr,CS101,31,1
2014-85242,TUNA,AYDIN,tunaaydin@ce1.marmara.edu.tr,CS101,27,1
2015-15210,HARUN,YILMAZ,h.yilmaz@ce1.marmara.edu.tr,CS231,11,1
2015-56083,UMUT,AKTAS,u.aktas@ce1.marmara.edu.tr,CS101,66,2
2014-70039,OZGUR,FATIH,ozgurfatih@ce1.marmara.edu.tr,CS231,81,2
2015-68494,HASAN,AKTAS,h.aktas@ce1.marmara.edu.tr,CS101,93,1
2015-68494,HASAN,AKTAS,h.aktas@ce1.marmara.edu.tr,CS102,45,1
2015-57885,GULSUM,AY,g.ay@ce1.marmara.edu.tr,CS101,70,1
2015-57885,GULSUM,AY,g.ay@ce1.marmara.edu.tr,CS231,83,2
2015-82068,HILAL,KOC,h.koc@ce1.marmara.edu.tr,CS231,50,2
2014-61357,HUSEYIN,AKTAS,huseyinaktas@ce1.marmara.edu.tr,CS101,51,2
2015-32905,CIGDEM,YILDIRIM,c.yildirim@ce1.marmara.edu.tr,CS231,72,2
2015-14027,EFE,HIKMET,e.hikmet@ce1.marmara.edu.tr,CS231,21,1
2014-04593,AYSE,PEK,aysepek@ce1.marmara.edu.tr,CS101,88,2
2015-49259,ELIF,DOGAN,e.dogan@ce1.marmara.edu.tr,CS231,33,1
2015-49259,ELIF,DOGAN,e.dogan@ce1.marmara.edu.tr,CS101,85,1
2015-49259,ELIF,DOGAN,e.dogan@ce1.marmara.edu.tr,CS102,56,2
2015-91877,VELI,AYDOGAN,v.aydogan@ce1.marmara.edu.tr,CS231,85,1
2015-50381,HASAN,CAN,h.can@ce1.marmara.edu.tr,CS231,91,1
2015-50381,HASAN,CAN,h.can@ce1.marmara.edu.tr,CS101,42,1
2015-92823,ISMAIL,SIMSEK,i.simsek@ce1.marmara.edu.tr,CS101,84,2
2014-63566,NISA,KAYA,nisakaya@ce1.marmara.edu.tr,CS101,34,1
2014-30449,CIGDEM,OZKAN,cigdemozkan@ce1.marmara.edu.tr,CS231,18,1
2014-30449,CIGDEM,OZKAN,cigdemozkan@ce1.marmara.edu.tr,CS101,14,2
2015-48359,EFE,PEK,e.pek@ce1.marmara.edu.tr,CS101,95,1
2014-00411,AZRA,DOGAN,azradogan@ce1.marmara.edu.tr,CS101,54,2
2014-00411,AZRA,DOGAN,azradogan@ce1.marmara.edu.tr,CS231,43,1
2014-94278,AYSE,AYDIN,ayseaydin@ce1.marmara.edu.tr,CS231,45,2
2014-70949,BETUL,ILHAN,betulilhan@ce1.marmara.edu.tr,CS101,98,2
2014-70949,BETUL,ILHAN,betulilhan@ce1.marmara.edu.tr,CS102,63,1
2014-70949,BETUL,ILHAN,betulilhan@ce1.marmara.edu.tr,CS464,50,1
2014-74824,EGE,AKTAS,egeaktas@ce1.marmara.edu.tr,CS101,50,1
2014-74824,EGE,AKTAS,egeaktas@ce1.marmara.edu.tr,CS102,68,1
2015-82957,ALI,DILER,a.diler@ce1.marmara.edu.tr,CS231,76,1
2014-25639,EFE,KARA,efekara@ce1.marmara.edu.tr,CS231,27,1
2014-75774,UGUR,OZDEMIR,ugurozdemir@ce1.marmara.edu.tr,CS231,42,2
2014-82887,OZGUR,CELIK,ozgurcelik@ce1.marmara.edu.tr,CS101,15,2
2014-82887,OZGUR,CELIK,ozgurcelik@ce1.marmara.edu.tr,CS231,72,1
2015-78108,SALIH,PEK,s.pek@ce1.marmara.edu.tr,CS231,26,1
2014-67166,AZRA,DOGAN,azradogan@ce1.marmara.edu.tr,CS101,38,2
2014-67166,AZRA,DOGAN,azradogan@ce1.marmara.edu.tr,CS102,19,2
2014-67166,AZRA,DOGAN,azradogan@ce1.marmara.edu.tr,CS365,77,2
2014-41632,MUSTAFA,OZKAN,mustafaozkan@ce1.marmara.edu.tr,CS231,95,1
2014-13507,AZRA,ASLAN,azraaslan@ce1.marmara.edu.tr,CS101,83,2
2014-13507,AZRA,ASLAN,azraaslan@ce1.marmara.edu.tr,CS231,50,2
2014-28514,VELI,OZDEMIR,veliozdemir@ce1.marmara.edu.tr,CS101,93,1
2014-28514,VELI,OZDEMIR,veliozdemir@ce1.marmara.edu.tr,CS231,48,2
2015-46101,AZRA,CAN,a.can@ce1.marmara.edu.tr,CS101,49,1
2015-94734,GULSUM,FATIH,g.fatih@ce1.marmara.edu.tr,CS231,91,1
2015-94734,GULSUM,FATIH,g.fatih@ce1.marmara.edu.tr,CS101,67,1
2015-94734,GULSUM,FATIH,g.fatih@ce1.marmara.edu.tr,CS102,84,2
2014-15815,BILGE,HIKMET,bilgehikmet@ce1.marmara.edu.tr,CS101,66,1
2014-15815,BILGE,HIKMET,bilgehikmet@ce1.marmara.edu.tr,CS231,65,2
2015-39590,LALE,SIMSEK,l.simsek@ce1.marmara.edu.tr,CS231,88,1
2015-68632,EFE,OZDEMIR,e.ozdemir@ce1.marmara.edu.tr,CS101,72,1
2015-91516,RABIA,ISIK,r.isik@ce1.marmara.edu.tr,CS231,90,1
2014-36583,VELI,OZKAN,veliozkan@ce1.marmara.edu.tr,CS101,79,1
2015-61802,OKAN,DOGAN,o.dogan@ce1.marmara.edu.tr,CS231,53,1
2014-92758,HUSEYIN,YILMAZ,huseyinyilmaz@ce1.marmara.edu.tr,CS231,77,2
2014-92758,HUSEYIN,YILMAZ,huseyinyilmaz@ce1.marmara.edu.tr,CS101,81,2
2014-10069,UGUR,FATIH,ugurfatih@ce1.marmara.edu.tr,CS101,37,2
2014-32559,BILGE,ARSLAN,bilgearslan@ce1.marmara.edu.tr,CS101,99,1
2015-20886,NISA,ARSLAN,n.arslan@ce1.marmara.edu.tr,CS101,71,1
2014-36145,HILAL,ARSLAN,hilalarslan@ce1.marmara.edu.tr,CS231,42,2
2015-94119,LALE,DILER,l.diler@ce1.marmara.edu.tr,CS101,13,2
2015-94119,LALE,DILER,l.diler@ce1.marmara.edu.tr,CS231,73,1
2015-03308,AZRA,PEK,a.pek@ce1.marmara.edu.tr,CS231,59,2
2015-22104,AYLIN,PEK,a.pek@ce1.marmara.edu.tr,CS101,27,2
2014-47863,NISA,CAN,nisacan@ce1.marmara.edu.tr,CS101,57,1
2014-47863,NISA,CAN,nisacan@ce1.marmara.edu.tr,CS231,32,2
2014-47863,NISA,CAN,nisacan@ce1.marmara.edu.tr,CS102,95,1
2015-32225,AYLIN,ILHAN,a.ilhan@ce1.marmara.edu.tr,CS231,93,2
2014-03955,CANAN,AKTAS,cananaktas@ce1.marmara.edu.tr,CS231,35,2
2015-96771,GULSUM,ILHAN,g.ilhan@ce1.marmara.edu.tr,CS101,55,2
2015-96771,GULSUM,ILHAN,g.ilhan@ce1.marmara.edu.tr,CS231,83,2
2015-96771,GULSUM,ILHAN,g.ilhan@ce1.marmara.edu.tr,CS102,48,2
2014-71616,BILGE,DOGAN,bilgedogan@ce1.marmara.edu.tr,CS231,82,2
2014-71616,BILGE,DOGAN,bilgedogan@ce1.marmara.edu.tr,CS101,73,2
2015-60975,CAN,ASLAN,c.aslan@ce1.marmara.edu.tr,CS231,83,1
2014-46759,OZGUR,CAN,ozgurcan@ce1.marmara.edu.tr,CS101,16,1
2014-62537,TUNA,AYDOGAN,tunaaydogan@ce1.marmara.edu.tr,CS231,99,1
2014-61907,AYSE,CAN,aysecan@ce1.marmara.edu.tr,CS101,65,2
2015-81232,CANAN,OZER,c.ozer@ce1.marmara.edu.tr,CS231,31,2
2014-59954,HASAN,KARA,hasankara@ce1.marmara.edu.tr,CS101,33,2
2014-89737,AHMET,GUL,ahmetgul@ce1.marmara.edu.tr,CS231,19,2
2014-25777,HILAL,CELIK,hilalcelik@ce1.marmara.edu.tr,CS101,73,2
2014-25777,HILAL,CELIK,hilalcelik@ce1.marmara.edu.tr,CS102,86,1
2014-88536,UMUT,ARSLAN,umutarslan@ce1.marmara.edu.tr,CS101,62,1
2014-88536,UMUT,ARSLAN,umutarslan@ce1.marmara.edu.tr,CS102,70,2
2014-88536,UMUT,ARSLAN,umutarslan@ce1.marmara.edu.tr,CS365,84,2
2014-88536,UMUT,ARSLAN,umutarslan@ce1.marmara.edu.tr,CS231,63,1
2014-88536,UMUT,ARSLAN,umutarslan@ce1.marmara.edu.tr,CS464,39,2
2014-52152,CANAN,KURT,canankurt@ce1.marmara.edu.tr,CS231,48,1
2015-90628,BETUL,YILMAZ,b.yilmaz@ce1.marmara.edu.tr,CS101,76,2
2015-37499,ISMAIL,YILDIRIM,i.yildirim@ce1.marmara.edu.tr,CS231,18,2
2015-52753,HARUN,ASLAN,h.aslan@ce1.marmara.edu.tr,CS231,64,1
2015-52753,HARUN,ASLAN,h.aslan@ce1.marmara.edu.tr,CS101,23,2
2014-90567,HILAL,OZER,hilalozer@ce1.marmara.edu.tr,CS231,79,2
2014-90567,HILAL,OZER,hilalozer@ce1.marmara.edu.tr,CS101,81,2
2014-90567,HILAL,OZER,hilalozer@ce1.marmara.edu.tr,CS102,76,2
2015-46977,FATMA,CAN,f.can@ce1.marmara.edu.tr,CS101,41,1
2015-89043,SALIH,GURCAN,s.gurcan@ce1.marmara.edu.tr,CS231,56,2
2014-82038,RABIA,SULEYMAN,rabiasuleyman@ce1.marmara.edu.tr,CS101,68,2
2014-82038,RABIA,SULEYMAN,rabiasuleyman@ce1.marmara.edu.tr,CS231,90,2
2014-06087,NURAY,KAYA,nuraykaya@ce1.marmara.edu.tr,CS101,22,1
2014-06087,NURAY,KAYA,nuraykaya@ce1.marmara.edu.tr,CS102,48,1
2014-84268,VELI,OZER,veliozer@ce1.marmara.edu.tr,CS231,71,2
2015-24986,FIKRET,YILDIRIM,f.yildirim@ce1.marmara.edu.tr,CS231,31,2
2014-84163,TUNA,AKTAS,tunaaktas@ce1.marmara.edu.tr,CS101,70,1
2015-82221,AHMET,AYDIN,a.aydin@ce1.marmara.edu.tr,CS231,45,2
2014-85547,HARUN,HIKMET,harunhikmet@ce1.marmara.edu.tr,CS231,91,1
2014-65806,HARUN,KURT,harunkurt@ce1.marmara.edu.tr,CS231,42,1
2014-65806,HARUN,KURT,harunkurt@ce1.marmara.edu.tr,CS101,95,1
2014-65806,HARUN,KURT,harunkurt@ce1.marmara.edu.tr,CS102,22,1
2014-91277,AYSE,KURT,aysekurt@ce1.marmara.edu.tr,CS231,59,2
2015-34715,CAN,OZKAN,c.ozkan@ce1.marmara.edu.tr,CS231,22,1
2014-16765,ELIF,OZER,elifozer@ce1.marmara.edu.tr,CS231,99,2
2015-45605,OKAN,KAYA,o.kaya@ce1.marmara.edu.tr,CS231,41,1
2015-45605,OKAN,KAYA,o.kaya@ce1.marmara.edu.tr,CS101,54,2
2014-50348,GULSUM,OZER,gulsumozer@ce1.marmara.edu.tr,CS101,75,2
2014-50348,GULSUM,OZER,gulsumozer@ce1.marmara.edu.tr,CS231,10,2
2014-50348,GULSUM,OZER,gulsumozer@ce1.marmara.edu.tr,CS102,11,1
2014-22449,EFE,DOGAN,efedogan@ce1.marmara.edu.tr,CS101,45,1
2014-66533,ELIF,SULEYMAN,elifsuleyman@ce1.marmara.edu.tr,CS231,43,2
2014-01370,AHMET,ARSLAN,ahmetarslan@ce1.marmara.edu.tr,CS101,32,2
2015-16464,OZGUR,SULEYMAN,o.suleyman@ce1.marmara.edu.tr,CS231,59,2
2014-61579,CANAN,OZDEMIR,cananozdemir@ce1.marmara.edu.tr,CS231,36,2
2014-61579,CANAN,OZDEMIR,cananozdemir@ce1.marmara.edu.tr,CS101,26,2
2014-42743,FIKRET,KOC,fikretkoc@ce1.marmara.edu.tr,CS231,36,1
2015-64719,AYSE,AYDOGAN,a.aydogan@ce1.marmara.edu.tr,CS101,29,1
2014-98181,EGE,AYDOGAN,egeaydogan@ce1.marmara.edu.tr,CS231,90,1
2014-98181,EGE,AYDOGAN,egeaydogan@ce1.marmara.edu.tr,CS101,35,1
2015-58584,ASLI,ESEN,a.esen@ce1.marmara.edu.tr,CS101,22,2
2015-58584,ASLI,ESEN,a.esen@ce1.marmara.edu.tr,CS231,55,2
2015-58584,ASLI,ESEN,a.esen@ce1.marmara.edu.tr,CS102,48,2
2014-70585,SALIH,SIMSEK,salihsimsek@ce1.marmara.edu.tr,CS231,83,2
2015-29618,AHMET,KAYA,a.kaya@ce1.marmara.edu.tr,CS231,29,1
2015-54533,HARUN,AKTAS,h.aktas@ce1.marmara.edu.tr,CS231,22,2
2014-63810,EMRE,DILER,emrediler@ce1.marmara.edu.tr,CS231,43,1
2014-63810,EMRE,DILER,emrediler@ce1.marmara.edu.tr,CS101,36,1
2014-60259,ISMAIL,KOC,ismailkoc@ce1.marmara.edu.tr,CS231,60,1
2014-11279,EGE,KOC,egekoc@ce1.marmara.edu.tr,CS231,16,2
2014-11279,EGE,KOC,egekoc@ce1.marmara.edu.tr,CS101,43,1
2015-93183,EFE,ILHAN,e.ilhan@ce1.marmara.edu.tr,CS231,74,1
2015-37493,NUR,YILMAZ,n.yilmaz@ce1.marmara.edu.tr,CS231,21,2
2015-37493,NUR,YILMAZ,n.yilmaz@ce1.marmara.edu.tr,CS101,21,1
2015-16966,NURAY,ILHAN,n.ilhan@ce1.marmara.edu.tr,CS101,11,2
2015-16966,NURAY,ILHAN,n.ilhan@ce1.marmara.edu.tr,CS231,90,1
2015-95560,BETUL,ARSLAN,b.arslan@ce1.marmara.edu.tr,CS101,86,2
2015-95560,BETUL,ARSLAN,b.arslan@ce1.marmara.edu.tr,CS231,41,2
2014-06188,HUSEYIN,CAN,huseyincan@ce1.marmara.edu.tr,CS231,11,2
2014-06188,HUSEYIN,CAN,huseyincan@ce1.marmara.edu.tr,CS101,50,1
2014-67644,TUNA,OZKAN,tunaozkan@ce1.marmara.edu.tr,CS101,71,2
2014-67644,TUNA,OZKAN,tunaozkan@ce1.marmara.edu.tr,CS102,49,1
2014-06781,AHMET,OZER,ahmetozer@ce1.marmara.edu.tr,CS101,69,1
2015-17578,AZRA,AYDOGAN,a.aydogan@ce1.marmara.edu.tr,CS231,83,2
2014-36856,EMRE,ASLAN,emreaslan@ce1.marmara.edu.tr,CS101,69,1
2014-36856,EMRE,ASLAN,emreaslan@ce1.marmara.edu.tr,CS231,64,2
2015-16316,NISA,AYDOGAN,n.aydogan@ce1.marmara.edu.tr,CS101,69,2
2015-16316,NISA,AYDOGAN,n.aydogan@ce1.marmara.edu.tr,CS102,83,1
2014-59200,ISMAIL,KAYA,ismailkaya@ce1.marmara.edu.tr,CS231,39,1
