student_id, name,surname,email,lecture,points, how_many_times_attended
2014-43258,OKAN,YILMAZ,okanyilmaz@ce1.marmara.edu.tr,CS101,79,1
2014-73448,EMRE,KAYA,emrekaya@ce1.marmara.edu.tr,CS231,12,1
2015-91504,NURAY,KOC,n.koc@ce1.marmara.edu.tr,CS101,86,1
2015-98285,RABIA,FATIH,r.fatih@ce1.marmara.edu.tr,CS101,30,2
2015-59579,ELIF,AY,e.ay@ce1.marmara.edu.tr,CS231,58,1
2015-91297,SALIH,GURCAN,s.gurcan@ce1.marmara.edu.tr,CS231,64,2
2014-98269,RABIA,ISIK,rabiaisik@ce1.marmara.edu.tr,CS231,79,2
2014-98269,RABIA,ISIK,rabiaisik@ce1.marmara.edu.tr,CS101,60,2
2014-87313,ASLI,KARA,aslikara@ce1.marmara.edu.tr,CS231,40,2
2015-74129,MEHMET,OZDEMIR,m.ozdemir@ce1.marmara.edu.tr,CS101,95,2
2015-74129,MEHMET,OZDEMIR,m.ozdemir@ce1.marmara.edu.tr,CS102,24,2
2015-89710,HASAN,YILDIRIM,h.yildirim@ce1.marmara.edu.tr,CS101,27,2
2015-89710,HASAN,YILDIRIM,h.yildirim@ce1.marmara.edu.tr,CS102,61,2
2014-02565,NISA,AYDIN,nisaaydin@ce1.marmara.edu.tr,CS231,40,2
2014-02565,NISA,AYDIN,nisaaydin@ce1.marmara.edu.tr,CS101,13,1
2014-17676,HUSEYIN,GUL,huseyingul@ce1.marmara.edu.tr,CS231,66,1
2014-17676,HUSEYIN,GUL,huseyingul@ce1.marmara.edu.tr,CS101,29,1
2014-09582,AYSE,AYDOGAN,ayseaydogan@ce1.marmara.edu.tr,CS101,91,2
2014-09582,AYSE,AYDOGAN,ayseaydogan@ce1.marmara.edu.tr,CS102,53,2
2014-68824,ASLI,OZDEMIR,asliozdemir@ce1.marmara.edu.tr,CS101,89,1
2015-07150,OKAN,AYDOGAN,o.aydogan@ce1.marmara.edu.tr,CS231,43,2
2014-71854,BETUL,ESEN,betulesen@ce1.marmara.edu.tr,CS101,66,2
2015-82244,ELIF,KOC,e.koc@ce1.marmara.edu.tr,CS231,65,2
2015-53253,MEHMET,SIMSEK,m.simsek@ce1.marmara.edu.tr,CS231,83,1
2014-79351,ASLI,HIKMET,aslihikmet@ce1.marmara.edu.tr,CS101,50,1
2014-49417,EFE,AYDOGAN,efeaydogan@ce1.marmara.edu.tr,CS101,44,1
2014-40218,NURAY,KOC,nuraykoc@ce1.marmara.edu.tr,CS231,26,2
2014-69890,AYSE,YILMAZ,ayseyilmaz@ce1.marmara.edu.tr,CS101,88,2
2014-69890,AYSE,YILMAZ,ayseyilmaz@ce1.marmara.edu.tr,CS231,56,2
2014-83432,GULSUM,KURT,gulsumkurt@ce1.marmara.edu.tr,CS101,51,2
2014-83432,GULSUM,KURT,gulsumkurt@ce1.marmara.edu.tr,CS231,12,1
2014-83432,GULSUM,KURT,gulsumkurt@ce1.marmara.edu.tr,CS102,45,2
2015-88752,ELIF,CELIK,e.celik@ce1.marmara.edu.tr,CS101,62,1
2015-88752,ELIF,CELIK,e.celik@ce1.marmara.edu.tr,CS102,92,1
2015-88752,ELIF,CELIK,e.celik@ce1.marmara.edu.tr,CS231,86,2
2015-07604,MUSTAFA,KARA,m.kara@ce1.marmara.edu.tr,CS231,36,2
2015-07604,MUSTAFA,KARA,m.kara@ce1.marmara.edu.tr,CS101,55,2
2015-36439,NISA,GUL,n.gul@ce1.marmara.edu.tr,CS101,13,1
2015-38025,CIGDEM,ILHAN,c.ilhan@ce1.marmara.edu.tr,CS231,14,1
2015-29040,VELI,OZKAN,v.ozkan@ce1.marmara.edu.tr,CS231,70,1
2015-29040,VELI,OZKAN,v.ozkan@ce1.marmara.edu.tr,CS101,20,1
2015-63763,OKAN,GUL,o.gul@ce1.marmara.edu.tr,CS231,63,1
2015-63763,OKAN,GUL,o.gul@ce1.marmara.edu.tr,CS101,22,2
2015-63763,OKAN,GUL,o.gul@ce1.marmara.edu.tr,CS102,83,1
2015-18608,SEMRA,DOGAN,s.dogan@ce1.marmara.edu.tr,CS231,58,2
2014-13531,FIKRET,AY,fikretay@ce1.marmara.edu.tr,CS231,97,2
2014-94739,SEMRA,AYDIN,semraaydin@ce1.marmara.edu.tr,CS231,93,1
2014-15870,ALI,GUL,aligul@ce1.marmara.edu.tr,CS101,66,2
2014-00274,LALE,GUL,lalegul@ce1.marmara.edu.tr,CS101,19,1
2014-48061,ISMAIL,ESEN,ismailesen@ce1.marmara.edu.tr,CS231,55,1
2014-48061,ISMAIL,ESEN,ismailesen@ce1.marmara.edu.tr,CS101,94,1
2014-76538,ELIF,FATIH,eliffatih@ce1.marmara.edu.tr,CS101,98,2
2014-09239,HASAN,DOGAN,hasandogan@ce1.marmara.edu.tr,CS231,64,2
2014-09239,HASAN,DOGAN,hasandogan@ce1.marmara.edu.tr,CS101,92,1
2014-06889,MUSTAFA,GURCAN,mustafagurcan@ce1.marmara.edu.tr,CS101,47,1
2014-68782,LALE,YILDIRIM,laleyildirim@ce1.marmara.edu.tr,CS231,60,1
2015-52099,CIGDEM,KURT,c.kurt@ce1.marmara.edu.tr,CS101,13,2
2014-94332,ELIF,DILER,elifdiler@ce1.marmara.edu.tr,CS101,16,2
2015-10822,MEHMET,KAYA,m.kaya@ce1.marmara.edu.tr,CS231,39,2
2014-39102,OKAN,YILDIRIM,okanyildirim@ce1.marmara.edu.tr,CS231,65,2
2014-86948,CANAN,GUL,canangul@ce1.marmara.edu.tr,CS231,14,1
2014-86948,CANAN,GUL,canangul@ce1.marmara.edu.tr,CS101,39,2
2014-78118,SALIH,OZDEMIR,salihozdemir@ce1.marmara.edu.tr,CS231,81,2
2014-16276,AZRA,GURCAN,azragurcan@ce1.marmara.edu.tr,CS231,35,1
2015-39607,AHMET,PEK,a.pek@ce1.marmara.edu.tr,CS101,15,1
2014-22658,CANAN,GUL,canangul@ce1.marmara.edu.tr,CS101,85,2
2014-22658,CANAN,GUL,canangul@ce1.marmara.edu.tr,CS231,21,1
2014-22658,CANAN,GUL,canangul@ce1.marmara.edu.tr,CS102,70,1
2015-31456,OZGUR,KAYA,o.kaya@ce1.marmara.edu.tr,CS231,26,1
2015-02166,HILAL,SIMSEK,h.simsek@ce1.marmara.edu.tr,CS231,92,1
2015-94829,AHMET,AKTAS,a.aktas@ce1.marmara.edu.tr,CS231,30,2
2015-94829,AHMET,AKTAS,a.aktas@ce1.marmara.edu.tr,CS101,75,1
2015-56465,ISMAIL,SIMSEK,i.simsek@ce1.marmara.edu.tr,CS231,84,1
2015-56465,ISMAIL,SIMSEK,i.simsek@ce1.marmara.edu.tr,CS101,10,2
2014-99525,UMUT,OZER,umutozer@ce1.marmara.edu.tr,CS101,48,1
2014-99525,UMUT,OZER,umutozer@ce1.marmara.edu.tr,CS102,19,1
2015-27346,SEMRA,AYDIN,s.aydin@ce1.marmara.edu.tr,CS101,98,2
2015-49006,ALI,SIMSEK,a.simsek@ce1.marmara.edu.tr,CS101,57,1
2015-08285,OZGUR,SIMSEK,o.simsek@ce1.marmara.edu.tr,CS101,80,2
2014-71312,TUNA,AYDIN,tunaaydin@ce1.marmara.edu.tr,CS101,32,1
2015-86736,MEHMET,AKTAS,m.aktas@ce1.marmara.edu.tr,CS101,95,2
2015-42320,UGUR,ILHAN,u.ilhan@ce1.marmara.edu.tr,CS231,87,1
2014-22557,CAN,AYDOGAN,canaydogan@ce1.marmara.edu.tr,CS231,59,1
2014-22557,CAN,AYDOGAN,canaydogan@ce1.marmara.edu.tr,CS101,72,1
2014-29821,AYLIN,ESEN,aylinesen@ce1.marmara.edu.tr,CS231,84,1
2014-29821,AYLIN,ESEN,aylinesen@ce1.marmara.edu.tr,CS101,52,2
2014-29821,AYLIN,ESEN,aylinesen@ce1.marmara.edu.tr,CS102,21,2
2014-73289,FATMA,AYDOGAN,fatmaaydogan@ce1.marmara.edu.tr,CS101,52,2
2014-73289,FATMA,AYDOGAN,fatmaaydogan@ce1.marmara.edu.tr,CS102,34,2
2014-73289,FATMA,AYDOGAN,fatmaaydogan@ce1.marmara.edu.tr,CS365,41,2
2015-02955,HILAL,ASLAN,h.aslan@ce1.marmara.edu.tr,CS101,16,1
2015-02955,HILAL,ASLAN,h.aslan@ce1.marmara.edu.tr,CS102,63,1
2015-02955,HILAL,ASLAN,h.aslan@ce1.marmara.edu.tr,CS231,61,2
2014-94057,NURAY,FATIH,nurayfatih@ce1.marmara.edu.tr,CS231,92,2
2014-17368,BETUL,KARA,betulkara@ce1.marmara.edu.tr,CS101,59,2
2014-17368,BETUL,KARA,betulkara@ce1.marmara.edu.tr,CS102,35,1
2014-17368,BETUL,KARA,betulkara@ce1.marmara.edu.tr,CS231,10,2
2014-53468,GULSUM,SIMSEK,gulsumsimsek@ce1.marmara.edu.tr,CS101,85,2
2015-20849,MEHMET,HIKMET,m.hikmet@ce1.marmara.edu.tr,CS231,51,1
2015-20849,MEHMET,HIKMET,m.hikmet@ce1.marmara.edu.tr,CS101,18,2
2014-17975,SIBEL,KAYA,sibelkaya@ce1.marmara.edu.tr,CS231,54,1
2015-11018,EGE,AYDIN,e.aydin@ce1.marmara.edu.tr,CS231,37,1
2015-77570,EGE,ASLAN,e.aslan@ce1.marmara.edu.tr,CS231,16,2
2014-42864,EMRE,ASLAN,emreaslan@ce1.marmara.edu.tr,CS101,31,1
2014-42864,EMRE,ASLAN,emreaslan@ce1.marmara.edu.tr,CS231,22,1
2014-46358,OKAN,OZKAN,okanozkan@ce1.marmara.edu.tr,CS101,89,1
2015-25861,RABIA,ILHAN,r.ilhan@ce1.marmara.edu.tr,CS231,69,1
2015-25861,RABIA,ILHAN,r.ilhan@ce1.marmara.edu.tr,CS101,73,2
2015-25861,RABIA,ILHAN,r.ilhan@ce1.marmara.edu.tr,CS102,59,1
2014-77536,SIBEL,AY,sibelay@ce1.marmara.edu.tr,CS101,22,2
2014-77536,SIBEL,AY,sibelay@ce1.marmara.edu.tr,CS231,24,1
2014-01614,AYLIN,ILHAN,aylinilhan@ce1.marmara.edu.tr,CS231,63,1
2015-20636,NURAY,DILER,n.diler@ce1.marmara.edu.tr,CS231,85,2
2014-99657,HASAN,AKTAS,hasanaktas@ce1.marmara.edu.tr,CS101,96,1
2014-05181,ELIF,OZDEMIR,elifozdemir@ce1.marmara.edu.tr,CS231,56,2
2014-05181,ELIF,OZDEMIR,elifozdemir@ce1.marmara.edu.tr,CS101,25,2
2015-56343,HILAL,KURT,h.kurt@ce1.marmara.edu.tr,CS101,35,2
2015-56343,HILAL,KURT,h.kurt@ce1.marmara.edu.tr,CS102,24,1
2014-73873,HASAN,DILER,hasandiler@ce1.marmara.edu.tr,CS101,50,2
2014-73873,HASAN,DILER,hasandiler@ce1.marmara.edu.tr,CS231,68,1
2015-27586,AHMET,KAYA,a.kaya@ce1.marmara.edu.tr,CS101,24,2
2015-42004,AYLIN,SULEYMAN,a.suleyman@ce1.marmara.edu.tr,CS231,93,2
2015-42004,AYLIN,SULEYMAN,a.suleyman@ce1.marmara.edu.tr,CS101,88,2
2014-95588,EFE,ARSLAN,efearslan@ce1.marmara.edu.tr,CS231,22,2
2015-24212,BILGE,CAN,b.can@ce1.marmara.edu.tr,CS101,56,2
2015-24212,BILGE,CAN,b.can@ce1.marmara.edu.tr,CS102,68,1
2015-48983,AYLIN,CELIK,a.celik@ce1.marmara.edu.tr,CS231,47,2
2014-80331,SEMRA,OZKAN,semraozkan@ce1.marmara.edu.tr,CS101,37,2
2015-08912,CAN,ILHAN,c.ilhan@ce1.marmara.edu.tr,CS231,62,2
2015-29178,HILAL,KOC,h.koc@ce1.marmara.edu.tr,CS231,63,2
2015-80626,NISA,KOC,n.koc@ce1.marmara.edu.tr,CS231,35,2
2015-10426,HILAL,YILDIRIM,h.yildirim@ce1.marmara.edu.tr,CS231,56,1
2015-77379,HASAN,DOGAN,h.dogan@ce1.marmara.edu.tr,CS231,72,2
2015-28175,RABIA,KARA,r.kara@ce1.marmara.edu.tr,CS101,86,2
2014-06546,UGUR,DILER,ugurdiler@ce1.marmara.edu.tr,CS231,87,2
2015-70546,HILAL,GUL,h.gul@ce1.marmara.edu.tr,CS231,13,1
2014-30022,MEHMET,GURCAN,mehmetgurcan@ce1.marmara.edu.tr,CS101,45,2
2014-30022,MEHMET,GURCAN,mehmetgurcan@ce1.marmara.edu.tr,CS231,15,1
2015-73562,HARUN,AYDOGAN,h.aydogan@ce1.marmara.edu.tr,CS101,61,1
2015-73562,HARUN,AYDOGAN,h.aydogan@ce1.marmara.edu.tr,CS231,93,1
2014-50495,LALE,CAN,lalecan@ce1.marmara.edu.tr,CS101,56,2
2014-50495,LALE,CAN,lalecan@ce1.marmara.edu.tr,CS231,43,1
2014-86102,EGE,OZDEMIR,egeozdemir@ce1.marmara.edu.tr,CS231,93,1
2015-80715,EGE,AYDOGAN,e.aydogan@ce1.marmara.edu.tr,CS231,14,2
2015-33529,ALI,ILHAN,a.ilhan@ce1.marmara.edu.tr,CS101,81,1
2014-13479,BETUL,ILHAN,betulilhan@ce1.marmara.edu.tr,CS101,74,1
2015-45797,MUSTAFA,AKTAS,m.aktas@ce1.marmara.edu.tr,CS231,44,2
2015-00395,SIBEL,ILHAN,s.ilhan@ce1.marmara.edu.tr,CS101,25,2
2015-00395,SIBEL,ILHAN,s.ilhan@ce1.marmara.edu.tr,CS231,60,2
2015-00395,SIBEL,ILHAN,s.ilhan@ce1.marmara.edu.tr,CS102,63,1
2014-02771,ASLI,HIKMET,aslihikmet@ce1.marmara.edu.tr,CS101,26,1
2014-02771,ASLI,HIKMET,aslihikmet@ce1.marmara.edu.tr,CS231,10,2
2014-02771,ASLI,HIKMET,aslihikmet@ce1.marmara.edu.tr,CS102,52,2
2014-62771,ASLI,GURCAN,asligurcan@ce1.marmara.edu.tr,CS101,12,1
2015-81039,AHMET,CAN,a.can@ce1.marmara.edu.tr,CS101,45,1
2014-00308,HARUN,YILDIRIM,harunyildirim@ce1.marmara.edu.tr,CS231,81,1
2014-27683,OZGUR,GURCAN,ozgurgurcan@ce1.marmara.edu.tr,CS101,51,2
2014-27683,OZGUR,GURCAN,ozgurgurcan@ce1.marmara.edu.tr,CS231,57,1
2014-20166,LALE,ISIK,laleisik@ce1.marmara.edu.tr,CS231,47,1
2014-74782,CAN,GUL,cangul@ce1.marmara.edu.tr,CS101,50,2
2015-12870,ASLI,OZDEMIR,a.ozdemir@ce1.marmara.edu.tr,CS101,14,1
2014-57577,RABIA,KURT,rabiakurt@ce1.marmara.edu.tr,CS231,58,2
2014-57577,RABIA,KURT,rabiakurt@ce1.marmara.edu.tr,CS101,22,1
2014-18970,NUR,SULEYMAN,nursuleyman@ce1.marmara.edu.tr,CS101,55,1
2015-24083,FIKRET,DOGAN,f.dogan@ce1.marmara.edu.tr,CS101,67,1
2015-93114,NUR,ISIK,n.isik@ce1.marmara.edu.tr,CS101,85,2
2015-16985,AHMET,AY,a.ay@ce1.marmara.edu.tr,CS231,37,2
2014-68355,ALI,FATIH,alifatih@ce1.marmara.edu.tr,CS231,16,2
2015-60733,AYLIN,AKTAS,a.aktas@ce1.marmara.edu.tr,CS231,98,1
2015-60733,AYLIN,AKTAS,a.aktas@ce1.marmara.edu.tr,CS101,48,2
2015-36874,SIBEL,ARSLAN,s.arslan@ce1.marmara.edu.tr,CS231,64,1
2014-30917,CAN,OZDEMIR,canozdemir@ce1.marmara.edu.tr,CS101,28,2
2014-30917,CAN,OZDEMIR,canozdemir@ce1.marmara.edu.tr,CS231,62,2
2014-54065,CIGDEM,SULEYMAN,cigdemsuleyman@ce1.marmara.edu.tr,CS231,62,1
2014-20519,ASLI,CAN,aslican@ce1.marmara.edu.tr,CS101,81,1
2014-20519,ASLI,CAN,aslican@ce1.marmara.edu.tr,CS231,13,2
2015-54862,MUSTAFA,OZKAN,m.ozkan@ce1.marmara.edu.tr,CS101,44,1
2015-54862,MUSTAFA,OZKAN,m.ozkan@ce1.marmara.edu.tr,CS102,70,2
2015-47822,AYLIN,HIKMET,a.hikmet@ce1.marmara.edu.tr,CS231,33,2
2015-47822,AYLIN,HIKMET,a.hikmet@ce1.marmara.edu.tr,CS101,69,2
2015-47822,AYLIN,HIKMET,a.hikmet@ce1.marmara.edu.tr,CS102,66,2
2015-32516,ALI,AKTAS,a.aktas@ce1.marmara.edu.tr,CS231,77,1
2014-10208,FATMA,AY,fatmaay@ce1.marmara.edu.tr,CS231,94,1
2015-29338,EFE,OZER,e.ozer@ce1.marmara.edu.tr,CS101,31,1
2015-29338,EFE,OZER,e.ozer@ce1.marmara.edu.tr,CS102,43,2
2015-33505,SEMRA,SULEYMAN,s.suleyman@ce1.marmara.edu.tr,CS101,20,2
2015-33505,SEMRA,SULEYMAN,s.suleyman@ce1.marmara.edu.tr,CS102,46,2
2015-33505,SEMRA,SULEYMAN,s.suleyman@ce1.marmara.edu.tr,CS231,100,1
2014-07487,SEMRA,OZDEMIR,semraozdemir@ce1.marmara.edu.tr,CS231,15,1
2014-15451,BILGE,AYDIN,bilgeaydin@ce1.marmara.edu.tr,CS101,78,2
2014-87612,UGUR,YILDIRIM,uguryildirim@ce1.marmara.edu.tr,CS101,72,2
2015-61868,HILAL,GURCAN,h.gurcan@ce1.marmara.edu.tr,CS101,34,1
2014-17890,EGE,KOC,egekoc@ce1.marmara.edu.tr,CS101,94,1
2014-88172,EGE,GUL,egegul@ce1.marmara.edu.tr,CS101,88,2
2015-59889,RABIA,ISIK,r.isik@ce1.marmara.edu.tr,CS231,11,2
2014-46881,OZGUR,KOC,ozgurkoc@ce1.marmara.edu.tr,CS101,54,1
2014-46881,OZGUR,KOC,ozgurkoc@ce1.marmara.edu.tr,CS231,42,1
2014-07236,UGUR,CAN,ugurcan@ce1.marmara.edu.tr,CS101,100,2
2014-07236,UGUR,CAN,ugurcan@ce1.marmara.edu.tr,CS231,82,1
2015-95912,AYLIN,KOC,a.koc@ce1.marmara.edu.tr,CS231,16,2
2014-37919,AHMET,ISIK,ahmetisik@ce1.marmara.edu.tr,CS101,46,1
2015-78884,AZRA,ASLAN,a.aslan@ce1.marmara.edu.tr,CS101,50,1
2015-78884,AZRA,ASLAN,a.aslan@ce1.marmara.edu.tr,CS102,53,1
2014-78033,SIBEL,KURT,sibelkurt@ce1.marmara.edu.tr,CS231,88,1
2014-27751,HARUN,ISIK,harunisik@ce1.marmara.edu.tr,CS101,32,1
2014-27751,HARUN,ISIK,harunisik@ce1.marmara.edu.tr,CS231,43,2
2015-09924,FIKRET,ASLAN,f.aslan@ce1.marmara.edu.tr,CS101,85,1
2015-49478,EGE,OZKAN,e.ozkan@ce1.marmara.edu.tr,CS101,84,2
2015-62147,HUSEYIN,ASLAN,h.aslan@ce1.marmara.edu.tr,CS101,14,1
2015-62147,HUSEYIN,ASLAN,h.aslan@ce1.marmara.edu.tr,CS231,65,2
2014-21521,HUSEYIN,AYDIN,huseyinaydin@ce1.marmara.edu.tr,CS231,83,2
2015-87911,OZGUR,CELIK,o.celik@ce1.marmara.edu.tr,CS231,74,1
2015-69421,AYSE,DILER,a.diler@ce1.marmara.edu.tr,CS101,26,2
2015-57608,ISMAIL,KURT,i.kurt@ce1.marmara.edu.tr,CS101,11,2
2015-93362,AYSE,GUL,a.gul@ce1.marmara.edu.tr,CS231,34,2
2014-28789,GULSUM,AKTAS,gulsumaktas@ce1.marmara.edu.tr,CS101,64,2
2014-89796,SEMRA,PEK,semrapek@ce1.marmara.edu.tr,CS101,91,2
2014-89796,SEMRA,PEK,semrapek@ce1.marmara.edu.tr,CS102,75,2
2014-89796,SEMRA,PEK,semrapek@ce1.marmara.edu.tr,CS365,81,1
2015-08817,AZRA,GURCAN,a.gurcan@ce1.marmara.edu.tr,CS231,85,1
2015-07946,ISMAIL,YILMAZ,i.yilmaz@ce1.marmara.edu.tr,CS231,40,2
2014-19582,BILGE,GUL,bilgegul@ce1.marmara.edu.tr,CS101,52,2
2014-44123,UGUR,OZKAN,ugurozkan@ce1.marmara.edu.tr,CS101,13,2
2014-44123,UGUR,OZKAN,ugurozkan@ce1.marmara.edu.tr,CS231,34,1
2015-74943,VELI,AY,v.ay@ce1.marmara.edu.tr,CS231,26,2
2015-34348,AYSE,AY,a.ay@ce1.marmara.edu.tr,CS101,18,2
2015-34348,AYSE,AY,a.ay@ce1.marmara.edu.tr,CS231,35,2
2015-80047,EFE,SIMSEK,e.simsek@ce1.marmara.edu.tr,CS101,93,1
2014-07541,EFE,AYDIN,efeaydin@ce1.marmara.edu.tr,CS231,13,1
2015-03769,SEMRA,AY,s.ay@ce1.marmara.edu.tr,CS101,72,1
2014-60094,FATMA,GURCAN,fatmagurcan@ce1.marmara.edu.tr,CS231,70,1
2014-60094,FATMA,GURCAN,fatmagurcan@ce1.marmara.edu.tr,CS101,69,2
2014-38105,TUNA,DOGAN,tunadogan@ce1.marmara.edu.tr,CS231,89,1
2014-38105,TUNA,DOGAN,tunadogan@ce1.marmara.edu.tr,CS101,30,2
2015-57658,AHMET,DOGAN,a.dogan@ce1.marmara.edu.tr,CS101,93,2
2015-57658,AHMET,DOGAN,a.dogan@ce1.marmara.edu.tr,CS231,49,1
2015-13604,LALE,KARA,l.kara@ce1.marmara.edu.tr,CS101,66,1
2015-13604,LALE,KARA,l.kara@ce1.marmara.edu.tr,CS231,81,2
2015-82858,FIKRET,PEK,f.pek@ce1.marmara.edu.tr,CS101,82,1
2014-07361,RABIA,YILDIRIM,rabiayildirim@ce1.marmara.edu.tr,CS231,82,2
2015-78981,NURAY,ILHAN,n.ilhan@ce1.marmara.edu.tr,CS231,55,2
2014-91989,CIGDEM,ILHAN,cigdemilhan@ce1.marmara.edu.tr,CS101,17,1
2014-91989,CIGDEM,ILHAN,cigdemilhan@ce1.marmara.edu.tr,CS102,61,2
2015-03250,EGE,OZKAN,e.ozkan@ce1.marmara.edu.tr,CS101,88,2
2015-51211,CANAN,GURCAN,c.gurcan@ce1.marmara.edu.tr,CS101,52,1
2015-51211,CANAN,GURCAN,c.gurcan@ce1.marmara.edu.tr,CS231,12,2
2015-51987,RABIA,AY,r.ay@ce1.marmara.edu.tr,CS101,55,2
2015-85953,FIKRET,ILHAN,f.ilhan@ce1.marmara.edu.tr,CS101,14,2
2015-85953,FIKRET,ILHAN,f.ilhan@ce1.marmara.edu.tr,CS102,65,2
2015-61006,AYSE,DOGAN,a.dogan@ce1.marmara.edu.tr,CS101,61,2
2014-51317,AZRA,KARA,azrakara@ce1.marmara.edu.tr,CS231,62,1
2015-87026,EGE,ESEN,e.esen@ce1.marmara.edu.tr,CS101,52,2
2015-87026,EGE,ESEN,e.esen@ce1.marmara.edu.tr,CS231,78,2
2015-87026,EGE,ESEN,e.esen@ce1.marmara.edu.tr,CS102,58,1
2015-88271,MUSTAFA,HIKMET,m.hikmet@ce1.marmara.edu.tr,CS101,48,1
2015-41599,HARUN,AYDOGAN,h.aydogan@ce1.marmara.edu.tr,CS101,76,1
2015-41599,HARUN,AYDOGAN,h.aydogan@ce1.marmara.edu.tr,CS231,82,1
2015-54242,HASAN,KAYA,h.kaya@ce1.marmara.edu.tr,CS231,78,2
2015-54242,HASAN,KAYA,h.kaya@ce1.marmara.edu.tr,CS101,96,2
2015-54242,HASAN,KAYA,h.kaya@ce1.marmara.edu.tr,CS102,80,1
2014-21667,UGUR,KURT,ugurkurt@ce1.marmara.edu.tr,CS101,60,1
2014-21667,UGUR,KURT,ugurkurt@ce1.marmara.edu.tr,CS102,92,1
2015-22586,SIBEL,OZDEMIR,s.ozdemir@ce1.marmara.edu.tr,CS231,60,2
2014-93344,FATMA,YILDIRIM,fatmayildirim@ce1.marmara.edu.tr,CS231,45,2
2014-93344,FATMA,YILDIRIM,fatmayildirim@ce1.marmara.edu.tr,CS101,73,1
2015-50567,EMRE,CELIK,e.celik@ce1.marmara.edu.tr,CS231,86,2
2014-68880,ELIF,ISIK,elifisik@ce1.marmara.edu.tr,CS101,31,2
2015-39285,SALIH,ASLAN,s.aslan@ce1.marmara.edu.tr,CS101,52,2
2015-03730,SALIH,OZER,s.ozer@ce1.marmara.edu.tr,CS231,57,1
2015-94586,UMUT,ILHAN,u.ilhan@ce1.marmara.edu.tr,CS101,16,1
2014-72721,LALE,ARSLAN,lalearslan@ce1.marmara.edu.tr,CS101,59,2
2014-72721,LALE,ARSLAN,lalearslan@ce1.marmara.edu.tr,CS231,69,2
2015-54563,NURAY,KAYA,n.kaya@ce1.marmara.edu.tr,CS231,70,2
2015-54563,NURAY,KAYA,n.kaya@ce1.marmara.edu.tr,CS101,92,1
2015-54563,NURAY,KAYA,n.kaya@ce1.marmara.edu.tr,CS102,47,2
2014-21979,OKAN,YILMAZ,okanyilmaz@ce1.marmara.edu.tr,CS101,46,2
2014-21979,OKAN,YILMAZ,okanyilmaz@ce1.marmara.edu.tr,CS231,95,1
2014-05100,MUSTAFA,OZDEMIR,mustafaozdemir@ce1.marmara.edu.tr,CS101,98,1
2014-05100,MUSTAFA,OZDEMIR,mustafaozdemir@ce1.marmara.edu.tr,CS231,66,2
2015-66345,NURAY,KARA,n.kara@ce1.marmara.edu.tr,CS231,44,2
2014-29685,GULSUM,HIKMET,gulsumhikmet@ce1.marmara.edu.tr,CS231,39,1
2014-60644,MUSTAFA,ESEN,mustafaesen@ce1.marmara.edu.tr,CS101,87,2
2014-60644,MUSTAFA,ESEN,mustafaesen@ce1.marmara.edu.tr,CS102,88,1
2015-35058,ISMAIL,ESEN,i.esen@ce1.marmara.edu.tr,CS101,96,1
2015-42595,NURAY,KURT,n.kurt@ce1.marmara.edu.tr,CS231,57,1
2015-42595,NURAY,KURT,n.kurt@ce1.marmara.edu.tr,CS101,54,2
2015-28746,BETUL,FATIH,b.fatih@ce1.marmara.edu.tr,CS231,51,2
2014-16085,HASAN,AYDIN,hasanaydin@ce1.marmara.edu.tr,CS101,38,2
2014-16085,HASAN,AYDIN,hasanaydin@ce1.marmara.edu.tr,CS102,68,2
2014-16085,HASAN,AYDIN,hasanaydin@ce1.marmara.edu.tr,CS365,24,2
2015-01094,AHMET,ASLAN,a.aslan@ce1.marmara.edu.tr,CS101,79,1
2014-10692,GULSUM,AYDIN,gulsumaydin@ce1.marmara.edu.tr,CS101,27,2
2014-10692,GULSUM,AYDIN,gulsumaydin@ce1.marmara.edu.tr,CS231,23,2
2014-83472,UMUT,KURT,umutkurt@ce1.marmara.edu.tr,CS231,47,2
2015-52904,HUSEYIN,KARA,h.kara@ce1.marmara.edu.tr,CS231,97,1
2014-88973,LALE,PEK,lalepek@ce1.marmara.edu.tr,CS231,45,1
2014-88973,LALE,PEK,lalepek@ce1.marmara.edu.tr,CS101,90,2
2014-61265,EGE,KAYA,egekaya@ce1.marmara.edu.tr,CS101,63,1
2014-61265,EGE,KAYA,egekaya@ce1.marmara.edu.tr,CS102,97,2
2014-61265,EGE,KAYA,egekaya@ce1.marmara.edu.tr,CS231,65,1
2015-17512,AYSE,DILER,a.diler@ce1.marmara.edu.tr,CS231,13,1
2015-52758,LALE,AYDOGAN,l.aydogan@ce1.marmara.edu.tr,CS101,20,2
2015-52758,LALE,AYDOGAN,l.aydogan@ce1.marmara.edu.tr,CS102,20,1
2014-63237,NUR,ILHAN,nurilhan@ce1.marmara.edu.tr,CS101,63,1
2014-63237,NUR,ILHAN,nurilhan@ce1.marmara.edu.tr,CS231,16,1
2014-15279,OKAN,AY,okanay@ce1.marmara.edu.tr,CS231,18,2
2014-15279,OKAN,AY,okanay@ce1.marmara.edu.tr,CS101,62,2
2015-11274,AYSE,GURCAN,a.gurcan@ce1.marmara.edu.tr,CS231,19,1
2015-63065,FATMA,KURT,f.kurt@ce1.marmara.edu.tr,CS231,85,2
